url_length,body_length,entropy,n_params,has_suspicious_chars,req_per_minute
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
28,0,3.655,1,0,35101
